SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density
13,AN,Anacapa Island,LC,Landing Cove,2012,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.0783
13,AN,Anacapa Island,LC,Landing Cove,2012,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.01
13,AN,Anacapa Island,LC,Landing Cove,2012,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2012,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2012,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0217
13,AN,Anacapa Island,LC,Landing Cove,2012,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2012,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.01
13,AN,Anacapa Island,LC,Landing Cove,2013,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2013,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.1967
13,AN,Anacapa Island,LC,Landing Cove,2013,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2013,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0.035
13,AN,Anacapa Island,LC,Landing Cove,2013,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2013,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2013,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2013,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2013,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2013,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0.0417
13,AN,Anacapa Island,LC,Landing Cove,2013,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2013,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2013,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0283
13,AN,Anacapa Island,LC,Landing Cove,2013,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2013,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2013,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.015
13,AN,Anacapa Island,LC,Landing Cove,2014,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.0317
13,AN,Anacapa Island,LC,Landing Cove,2014,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0.2733
13,AN,Anacapa Island,LC,Landing Cove,2014,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2014,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2014,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0133
13,AN,Anacapa Island,LC,Landing Cove,2014,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2014,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.0167
13,AN,Anacapa Island,LC,Landing Cove,2014,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2014,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2014,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2014,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0183
13,AN,Anacapa Island,LC,Landing Cove,2014,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2014,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2014,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0.0183
13,AN,Anacapa Island,LC,Landing Cove,2014,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2014,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2015,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2015,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.1783
13,AN,Anacapa Island,LC,Landing Cove,2015,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2015,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2015,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0183
13,AN,Anacapa Island,LC,Landing Cove,2015,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0.01
13,AN,Anacapa Island,LC,Landing Cove,2015,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.035
13,AN,Anacapa Island,LC,Landing Cove,2015,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2015,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"opaleye, adult",Girella nigricans,Inside,TRUE,0.02
13,AN,Anacapa Island,LC,Landing Cove,2015,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2015,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2015,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2015,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.02
13,AN,Anacapa Island,LC,Landing Cove,2015,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0.0167
13,AN,Anacapa Island,LC,Landing Cove,2015,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2016,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2016,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.0383
13,AN,Anacapa Island,LC,Landing Cove,2016,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0.0367
13,AN,Anacapa Island,LC,Landing Cove,2016,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2016,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.01
13,AN,Anacapa Island,LC,Landing Cove,2016,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2016,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0117
13,AN,Anacapa Island,LC,Landing Cove,2016,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0.0133
13,AN,Anacapa Island,LC,Landing Cove,2016,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.0217
13,AN,Anacapa Island,LC,Landing Cove,2016,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2016,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0433
13,AN,Anacapa Island,LC,Landing Cove,2016,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.015
13,AN,Anacapa Island,LC,Landing Cove,2016,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0.0117
13,AN,Anacapa Island,LC,Landing Cove,2016,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0133
13,AN,Anacapa Island,LC,Landing Cove,2016,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2016,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.155
13,AN,Anacapa Island,LC,Landing Cove,2017,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2017,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2017,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2017,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.0117
13,AN,Anacapa Island,LC,Landing Cove,2017,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"opaleye, adult",Girella nigricans,Inside,TRUE,0.005
13,AN,Anacapa Island,LC,Landing Cove,2017,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.0117
13,AN,Anacapa Island,LC,Landing Cove,2017,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2017,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.015
13,AN,Anacapa Island,LC,Landing Cove,2017,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2017,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2018,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.0617
13,AN,Anacapa Island,LC,Landing Cove,2018,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2018,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0133
13,AN,Anacapa Island,LC,Landing Cove,2018,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"garibaldi, subadult",Hypsypops rubicundus,Inside,TRUE,0.01
13,AN,Anacapa Island,LC,Landing Cove,2018,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.0083
13,AN,Anacapa Island,LC,Landing Cove,2018,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2018,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0033
13,AN,Anacapa Island,LC,Landing Cove,2018,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.0067
13,AN,Anacapa Island,LC,Landing Cove,2018,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2018,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2018,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2019,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2019,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0017
13,AN,Anacapa Island,LC,Landing Cove,2019,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"garibaldi, subadult",Hypsypops rubicundus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"opaleye, adult",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2019,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0
