SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Species,ScientificName,CommonName,ReserveStatus,Reference,Date,Area_Surveyed,Total_Count,Percent_Cover,SD,SE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2005-09-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2005-09-05,600,2,0.33,0.181,0.0074
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2005-09-05,600,2,0.33,0.2582,0.0105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2005-09-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2005-09-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,12001,Tunicata,tunicates,Inside,TRUE,2005-09-05,600,2,0.33,0.2582,0.0105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2005-09-05,600,133,22.17,2.1714,0.0886
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,15001,Bare Substrate,Bare Substrate,Inside,TRUE,2005-09-05,600,119,19.830000000000002,2.2208,0.0907
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,15002,Rock,Rock,Inside,TRUE,2005-09-05,600,442,73.67,2.5774,0.1052
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,15003,Cobble,Cobble,Inside,TRUE,2005-09-05,600,33,5.5,0.9284,0.0379
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2005,15004,Sand,Sand,Inside,TRUE,2005-09-05,600,125,20.830000000000002,2.5729,0.105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,1001,Chlorophyta,green algae,Inside,TRUE,2006-08-21,600,72,12,1.4935,0.061
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2001,Phaeophyta,brown algae (miscellaneous),Inside,TRUE,2006-08-21,600,20,3.3300000000000005,1.0028,0.0409
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2003,Desmarestia,acid weed,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2007,Cystoseira,bladder chain kelp,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2010,Macrocystis pyrifera,"giant kelp, all",Inside,TRUE,2006-08-21,600,16,2.67,0.9892,0.0404
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2012,Eisenia arborea,"Southern sea palm, all",Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2013,Pterygophora californica,"California sea palm, all",Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,2014,Laminaria farlowii,"oar weed, all",Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,3001,Rhodophyta,red algae (miscellaneous),Inside,TRUE,2006-08-21,600,22,3.6700000000000004,0.5813,0.0237
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,3002,articulated coralline algae,articulated coralline algae,Inside,TRUE,2006-08-21,600,6,1,0.3025,0.0123
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,3003,encrusting coralline algae,encrusting coralline algae,Inside,TRUE,2006-08-21,600,277,46.17,2.1479,0.0877
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,3004,Gelidium,agar weed,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,3005,Gigartina,sea tongue,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,4001,Plantae,miscellaneous plants (ie: diatoms),Inside,TRUE,2006-08-21,600,90,15,1.4202,0.058
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,5001,Porifera,sponges,Inside,TRUE,2006-08-21,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,6003,Corynactis californicus,club-tipped anemone,Inside,TRUE,2006-08-21,600,2,0.33,0.2582,0.0105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,6004,Balanophyllia elegans,orange cup coral,Inside,TRUE,2006-08-21,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,6005,Astrangia lajollaensis,La Jolla cup coral,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,7001,Diopatra ornata,ornate tube worm,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,7002,Phragmatopoma californica,colonial sand-tube worm,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2006-08-21,600,2,0.33,0.181,0.0074
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2006-08-21,600,4,0.67,0.3117,0.0127
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,12001,Tunicata,tunicates,Inside,TRUE,2006-08-21,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2006-08-21,600,100,16.669999999999998,1.5586,0.0636
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,15001,Bare Substrate,Bare Substrate,Inside,TRUE,2006-08-21,600,115,19.17,1.7103,0.0698
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,15002,Rock,Rock,Inside,TRUE,2006-08-21,600,479,79.83,2.1352,0.0872
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,15003,Cobble,Cobble,Inside,TRUE,2006-08-21,600,22,3.6700000000000004,0.6881,0.0281
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2006,15004,Sand,Sand,Inside,TRUE,2006-08-21,600,99,16.5,2.2003,0.0898
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,1001,Chlorophyta,green algae,Inside,TRUE,2007-09-10,600,11,1.83,0.4315,0.0176
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2001,Phaeophyta,brown algae (miscellaneous),Inside,TRUE,2007-09-10,600,41,6.83,1.432,0.0585
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2003,Desmarestia,acid weed,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2007,Cystoseira,bladder chain kelp,Inside,TRUE,2007-09-10,600,2,0.33,0.2582,0.0105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2010,Macrocystis pyrifera,"giant kelp, all",Inside,TRUE,2007-09-10,600,21,3.5000000000000004,1.3254,0.0541
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2012,Eisenia arborea,"Southern sea palm, all",Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2013,Pterygophora californica,"California sea palm, all",Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2014,Laminaria farlowii,"oar weed, all",Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,3001,Rhodophyta,red algae (miscellaneous),Inside,TRUE,2007-09-10,600,26,4.33,0.9088,0.0371
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,3002,articulated coralline algae,articulated coralline algae,Inside,TRUE,2007-09-10,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,3003,encrusting coralline algae,encrusting coralline algae,Inside,TRUE,2007-09-10,600,322,53.669999999999995,2.3862,0.0974
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,3004,Gelidium,agar weed,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,3005,Gigartina,sea tongue,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,4001,Plantae,miscellaneous plants (ie: diatoms),Inside,TRUE,2007-09-10,600,80,13.33,1.3613,0.0556
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,5001,Porifera,sponges,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,6003,Corynactis californicus,club-tipped anemone,Inside,TRUE,2007-09-10,600,2,0.33,0.181,0.0074
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,6004,Balanophyllia elegans,orange cup coral,Inside,TRUE,2007-09-10,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,6005,Astrangia lajollaensis,La Jolla cup coral,Inside,TRUE,2007-09-10,600,2,0.33,0.181,0.0074
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,7001,Diopatra ornata,ornate tube worm,Inside,TRUE,2007-09-10,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,7002,Phragmatopoma californica,colonial sand-tube worm,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2007-09-10,600,9,1.5,0.7324,0.0299
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2007-09-10,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,12001,Tunicata,tunicates,Inside,TRUE,2007-09-10,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2007-09-10,600,58,9.67,1.2208,0.0498
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,15001,Bare Substrate,Bare Substrate,Inside,TRUE,2007-09-10,600,164,27.33,2.3352,0.0953
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,15002,Rock,Rock,Inside,TRUE,2007-09-10,600,458,76.33,2.7492,0.1122
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,15003,Cobble,Cobble,Inside,TRUE,2007-09-10,600,11,1.83,0.4315,0.0176
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,15004,Sand,Sand,Inside,TRUE,2007-09-10,600,131,21.83,2.8254,0.1153
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,1001,Chlorophyta,green algae,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2001,Phaeophyta,brown algae (miscellaneous),Inside,TRUE,2008-09-08,600,9,1.5,0.4044,0.0165
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2003,Desmarestia,acid weed,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2007,Cystoseira,bladder chain kelp,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2010,Macrocystis pyrifera,"giant kelp, all",Inside,TRUE,2008-09-08,600,50,8.33,2.5456,0.1039
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2012,Eisenia arborea,"Southern sea palm, all",Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2013,Pterygophora californica,"California sea palm, all",Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2014,Laminaria farlowii,"oar weed, all",Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,3001,Rhodophyta,red algae (miscellaneous),Inside,TRUE,2008-09-08,600,73,12.17,1.3031,0.0532
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,3002,articulated coralline algae,articulated coralline algae,Inside,TRUE,2008-09-08,600,4,0.67,0.2515,0.0103
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,3003,encrusting coralline algae,encrusting coralline algae,Inside,TRUE,2008-09-08,600,415,69.17,2.2944,0.0937
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,3004,Gelidium,agar weed,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,3005,Gigartina,sea tongue,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,4001,Plantae,miscellaneous plants (ie: diatoms),Inside,TRUE,2008-09-08,600,22,3.6700000000000004,0.9561,0.039
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,5001,Porifera,sponges,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,6003,Corynactis californicus,club-tipped anemone,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,6004,Balanophyllia elegans,orange cup coral,Inside,TRUE,2008-09-08,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,6005,Astrangia lajollaensis,La Jolla cup coral,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,7001,Diopatra ornata,ornate tube worm,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,7002,Phragmatopoma californica,colonial sand-tube worm,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2008-09-08,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2008-09-08,600,10,1.67,0.4185,0.0171
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2008-09-08,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2008-09-08,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,12001,Tunicata,tunicates,Inside,TRUE,2008-09-08,600,4,0.67,0.2515,0.0103
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2008-09-08,600,69,11.5,1.6857,0.0688
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,15001,Bare Substrate,Bare Substrate,Inside,TRUE,2008-09-08,600,118,19.67,1.8223,0.0744
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,15002,Rock,Rock,Inside,TRUE,2008-09-08,600,531,88.5,1.7352,0.0708
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,15003,Cobble,Cobble,Inside,TRUE,2008-09-08,600,11,1.83,0.5039,0.0206
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,15004,Sand,Sand,Inside,TRUE,2008-09-08,600,58,9.67,1.6361,0.0668
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,1001,Chlorophyta,green algae,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2001,Phaeophyta,brown algae (miscellaneous),Inside,TRUE,2009-10-05,600,19,3.17,0.9828,0.0401
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2003,Desmarestia,acid weed,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2007,Cystoseira,bladder chain kelp,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2010,Macrocystis pyrifera,"giant kelp, all",Inside,TRUE,2009-10-05,600,40,6.67,1.9543,0.0798
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2012,Eisenia arborea,"Southern sea palm, all",Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2013,Pterygophora californica,"California sea palm, all",Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2014,Laminaria farlowii,"oar weed, all",Inside,TRUE,2009-10-05,600,2,0.33,0.2582,0.0105
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,3001,Rhodophyta,red algae (miscellaneous),Inside,TRUE,2009-10-05,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,3002,articulated coralline algae,articulated coralline algae,Inside,TRUE,2009-10-05,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,3003,encrusting coralline algae,encrusting coralline algae,Inside,TRUE,2009-10-05,600,330,55.00000000000001,2.5076,0.1024
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,3004,Gelidium,agar weed,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,3005,Gigartina,sea tongue,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,4001,Plantae,miscellaneous plants (ie: diatoms),Inside,TRUE,2009-10-05,600,72,12,1.3123,0.0536
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,5001,Porifera,sponges,Inside,TRUE,2009-10-05,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,6003,Corynactis californicus,club-tipped anemone,Inside,TRUE,2009-10-05,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,6004,Balanophyllia elegans,orange cup coral,Inside,TRUE,2009-10-05,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,6005,Astrangia lajollaensis,La Jolla cup coral,Inside,TRUE,2009-10-05,600,8,1.3299999999999998,0.4682,0.0191
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,7001,Diopatra ornata,ornate tube worm,Inside,TRUE,2009-10-05,600,1,0.16999999999999998,0.1291,0.0053
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,7002,Phragmatopoma californica,colonial sand-tube worm,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2009-10-05,600,9,1.5,0.5771,0.0236
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2009-10-05,600,6,1,0.3542,0.0145
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2009-10-05,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,12001,Tunicata,tunicates,Inside,TRUE,2009-10-05,600,2,0.33,0.181,0.0074
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2009-10-05,600,75,12.5,1.3608,0.0556
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,15001,Bare Substrate,Bare Substrate,Inside,TRUE,2009-10-05,600,152,25.330000000000002,2.2358,0.0913
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,15002,Rock,Rock,Inside,TRUE,2009-10-05,600,536,89.33,2.0158,0.0823
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,15003,Cobble,Cobble,Inside,TRUE,2009-10-05,600,14,2.33,0.7673,0.0313
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,15004,Sand,Sand,Inside,TRUE,2009-10-05,600,50,8.33,1.9586,0.08
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,1001,Chlorophyta,green algae,Inside,TRUE,2010-08-16,600,10,1.67,0.4929,0.0201
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2001,Phaeophyta,brown algae (miscellaneous),Inside,TRUE,2010-08-16,600,30,5,1.3961,0.057
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2003,Desmarestia,acid weed,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2007,Cystoseira,bladder chain kelp,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2010,Macrocystis pyrifera,"giant kelp, all",Inside,TRUE,2010-08-16,600,3,0.5,0.2867,0.0117
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2012,Eisenia arborea,"Southern sea palm, all",Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2013,Pterygophora californica,"California sea palm, all",Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2014,Laminaria farlowii,"oar weed, all",Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2017,Sargassum horneri,"Sargassum horneri, all",Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,3001,Rhodophyta,red algae (miscellaneous),Inside,TRUE,2010-08-16,600,16,2.67,0.6069,0.0248
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,3002,articulated coralline algae,articulated coralline algae,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,3003,encrusting coralline algae,encrusting coralline algae,Inside,TRUE,2010-08-16,600,251,41.83,2.9544,0.1206
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,3004,Gelidium,agar weed,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,3005,Gigartina,sea tongue,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,4001,Plantae,miscellaneous plants (ie: diatoms),Inside,TRUE,2010-08-16,600,23,3.83,0.9405,0.0384
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,5001,Porifera,sponges,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,6003,Corynactis californicus,club-tipped anemone,Inside,TRUE,2010-08-16,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,6004,Balanophyllia elegans,orange cup coral,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,6005,Astrangia lajollaensis,La Jolla cup coral,Inside,TRUE,2010-08-16,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,7001,Diopatra ornata,ornate tube worm,Inside,TRUE,2010-08-16,600,4,0.67,0.2515,0.0103
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,7002,Phragmatopoma californica,colonial sand-tube worm,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,9001,Serpulorbis squamigerus,scaled wormsnail,Inside,TRUE,2010-08-16,600,3,0.5,0.2198,0.009
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,10001,Bryozoa,bryozoans (miscellaneous),Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,10002,Diaperoecia californica,Southern staghorn bryozoan,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,11008,Pachythyone rubra,aggregated red sea cucumber,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,11010,Ophiothrix spiculata,spiny brittle star,Inside,TRUE,2010-08-16,600,0,0,0,0
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,12001,Tunicata,tunicates,Inside,TRUE,2010-08-16,600,5,0.83,0.334,0.0136
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Inside,TRUE,2010-08-16,600,87,14.499999999999998,1.7116,0.0699
