"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","Species","ScientificName","CommonName","Marker","Height_cm","Width_cm","Count"
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33561,40,38,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33562,32,29,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33563,50,63,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33564,43,57,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33565,62,36,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33566,53,66,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33567,40,35,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33568,14,10,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33569,80,81,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33570,30,41,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33571,26,23,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33572,73,81,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33573,55,55,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33574,50,61,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33575,55,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33576,50,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33577,50,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33578,23,16,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33579,21,13,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33580,47,40,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33581,28,23,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33582,27,26,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33583,42,34,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33584,37,43,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33585,48,62,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33586,73,80,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33587,47,61,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33588,73,115,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33589,47,55,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33590,40,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33591,50,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33592,52,44,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33593,40,34,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33594,50,49,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33595,57,77,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33596,59,91,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33597,65,92,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33598,66,84,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33599,60,57,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33600,42,21,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33601,28,16,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33602,37,30,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33603,44,30,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33604,40,35,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33605,37,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33606,35,40,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33607,33,18,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33608,39,43,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33609,55,60,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33610,55,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33611,34,37,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33612,34,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33613,43,44,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,309,6006.00,"Lophogorgia chilensis","red gorgonian",33614,41,90,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33511,24,11,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33512,44,32,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33513,24,13,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33514,30,20,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33515,39,30,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33516,38,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33517,28,21,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33518,57,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33519,50,25,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33520,53,51,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33521,19,14,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33522,32,25,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33523,28,21,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33524,53,35,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33525,55,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33526,45,43,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33527,60,80,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33528,50,48,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33529,40,45,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33530,40,47,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33531,30,21,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33532,53,39,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33533,45,34,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33534,40,45,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33535,30,15,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33536,30,13,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33537,43,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33538,38,38,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33539,68,55,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33540,42,40,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33541,55,45,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33542,75,60,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33543,50,44,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33544,46,48,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33545,74,90,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33546,58,70,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33547,27,22,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33548,29,18,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33549,70,60,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33550,40,38,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33551,50,48,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33552,55,63,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33553,40,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33554,44,27,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6006.00,"Lophogorgia chilensis","red gorgonian",33555,50,35,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2005,10/12/2005 0:00:00,316,6008.00,"Muricea californica","California golden gorgonian",33556,40,63,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34409,44,36,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34410,35,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34411,65,59,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34412,76,55,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34413,22,12,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34414,34,23,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34415,24,14,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34416,43,35,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34417,52,45,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34418,23,29,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34419,40,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34420,56,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34421,54,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34422,32,21,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34423,62,44,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34424,36,31,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34425,43,48,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34426,45,38,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34427,56,52,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34428,38,37,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34429,53,67,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34430,52,48,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34431,26,46,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34432,44,37,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34433,41,57,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34434,34,25,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34435,36,42,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34436,47,27,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34437,40,42,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34438,39,30,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34439,31,12,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34440,46,42,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34441,47,37,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34442,44,39,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34443,37,38,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34444,74,70,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34445,49,39,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34446,41,53,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34447,54,79,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34448,40,33,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34449,69,50,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34450,25,23,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34451,63,60,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34452,29,28,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34453,97,68,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34454,52,54,1
29,"SC","Santa Cruz Island","LS","Little Scorpion",2006,7/20/2006 0:00:00,341,6006.00,"Lophogorgia chilensis","red gorgonian",34455,66,64,1
